admin0,admin1,date,cases,deaths
Ecuador,Loja,4/11/2020,59,
Ecuador,Los Rios,4/11/2020,227,
Ecuador,Manabi,4/11/2020,204,
Ecuador,Morona Santiago,4/11/2020,19,
Ecuador,Napo,4/11/2020,4,
Ecuador,Orellana,4/11/2020,5,
Ecuador,Pastaza,4/11/2020,13,
Ecuador,Pichincha,4/11/2020,606,
Ecuador,Santa Elena,4/11/2020,74,
Ecuador,Sto. Domingo Tsachilas,4/11/2020,55,
Ecuador,Sucumbios,4/11/2020,33,
Ecuador,Tungurahua,4/11/2020,36,
Ecuador,Zamora Chinchipe,4/11/2020,4,
Ecuador,Azuay,4/12/2020,178,
Ecuador,Bolivar,4/12/2020,33,
Ecuador,Canar,4/12/2020,97,
Ecuador,Carchi,4/12/2020,24,
Ecuador,Chimborazo,4/12/2020,74,
Ecuador,Cotopaxi,4/12/2020,42,
Ecuador,El Oro,4/12/2020,150,
Ecuador,Esmeraldas,4/12/2020,38,
Ecuador,Galapagos,4/12/2020,11,
Ecuador,Guayas,4/12/2020,5381,
Ecuador,Imbabura,4/12/2020,33,
Ecuador,Loja,4/12/2020,65,
Ecuador,Los Rios,4/12/2020,239,
Ecuador,Manabi,4/12/2020,214,
Ecuador,Morona Santiago,4/12/2020,19,
Ecuador,Napo,4/12/2020,6,
Ecuador,Orellana,4/12/2020,6,
Ecuador,Pastaza,4/12/2020,13,
Ecuador,Pichincha,4/12/2020,627,
Ecuador,Santa Elena,4/12/2020,77,
Ecuador,Sto. Domingo Tsachilas,4/12/2020,60,
Ecuador,Sucumbios,4/12/2020,33,
Ecuador,Tungurahua,4/12/2020,42,
Ecuador,Zamora Chinchipe,4/12/2020,4,
Ecuador,Azuay,4/13/2020,182,
Ecuador,Bolivar,4/13/2020,33,
Ecuador,Canar,4/13/2020,100,
Ecuador,Carchi,4/13/2020,25,
Ecuador,Chimborazo,4/13/2020,85,
Ecuador,Cotopaxi,4/13/2020,42,
Ecuador,El Oro,4/13/2020,160,
Ecuador,Esmeraldas,4/13/2020,38,
Ecuador,Galapagos,4/13/2020,11,
Ecuador,Guayas,4/13/2020,5395,
Ecuador,Imbabura,4/13/2020,33,
Ecuador,Loja,4/13/2020,69,
Ecuador,Los Rios,4/13/2020,239,
Ecuador,Manabi,4/13/2020,215,
Ecuador,Morona Santiago,4/13/2020,20,
Ecuador,Napo,4/13/2020,6,
Ecuador,Orellana,4/13/2020,6,
Ecuador,Pastaza,4/13/2020,13,
Ecuador,Pichincha,4/13/2020,634,
Ecuador,Santa Elena,4/13/2020,78,
Ecuador,Sto. Domingo Tsachilas,4/13/2020,65,
Ecuador,Sucumbios,4/13/2020,33,
Ecuador,Tungurahua,4/13/2020,43,
Ecuador,Zamora Chinchipe,4/13/2020,4,
Ecuador,Azuay,4/14/2020,192,
Ecuador,Bolivar,4/14/2020,33,
Ecuador,Canar,4/14/2020,104,
Ecuador,Carchi,4/14/2020,26,
Ecuador,Chimborazo,4/14/2020,86,
Ecuador,Cotopaxi,4/14/2020,43,
Ecuador,El Oro,4/14/2020,166,
Ecuador,Esmeraldas,4/14/2020,41,
Ecuador,Galapagos,4/14/2020,12,
Ecuador,Guayas,4/14/2020,5417,
Ecuador,Imbabura,4/14/2020,33,
Ecuador,Loja,4/14/2020,72,
Ecuador,Los Rios,4/14/2020,240,
Ecuador,Manabi,4/14/2020,219,
Ecuador,Morona Santiago,4/14/2020,21,
Ecuador,Napo,4/14/2020,8,
Ecuador,Orellana,4/14/2020,6,
Ecuador,Pastaza,4/14/2020,14,
Ecuador,Pichincha,4/14/2020,646,
Ecuador,Santa Elena,4/14/2020,78,
Ecuador,Sto. Domingo Tsachilas,4/14/2020,66,
Ecuador,Sucumbios,4/14/2020,33,
Ecuador,Tungurahua,4/14/2020,43,
Ecuador,Zamora Chinchipe,4/14/2020,4,
Ecuador,Azuay,4/15/2020,200,
Ecuador,Bolivar,4/15/2020,33,
Ecuador,Canar,4/15/2020,105,
Ecuador,Carchi,4/15/2020,26,
Ecuador,Chimborazo,4/15/2020,90,
Ecuador,Cotopaxi,4/15/2020,45,
Ecuador,El Oro,4/15/2020,183,
Ecuador,Esmeraldas,4/15/2020,44,
Ecuador,Galapagos,4/15/2020,11,
Ecuador,Guayas,4/15/2020,5551,
Ecuador,Imbabura,4/15/2020,34,
Ecuador,Loja,4/15/2020,85,
Ecuador,Los Rios,4/15/2020,255,
Ecuador,Manabi,4/15/2020,227,
Ecuador,Morona Santiago,4/15/2020,21,
Ecuador,Napo,4/15/2020,8,
Ecuador,Orellana,4/15/2020,6,
Ecuador,Pastaza,4/15/2020,16,
Ecuador,Pichincha,4/15/2020,674,
Ecuador,Santa Elena,4/15/2020,92,
Ecuador,Sto. Domingo Tsachilas,4/15/2020,67,
Ecuador,Sucumbios,4/15/2020,33,
Ecuador,Tungurahua,4/15/2020,47,
Ecuador,Zamora Chinchipe,4/15/2020,5,
Ecuador,Azuay,4/22/2020,273,
Ecuador,Bolivar,4/22/2020,59,
Ecuador,Canar,4/22/2020,162,
Ecuador,Carchi,4/22/2020,35,
Ecuador,Chimborazo,4/22/2020,124,
Ecuador,Cotopaxi,4/22/2020,59,
Ecuador,El Oro,4/22/2020,289,
Ecuador,Esmeraldas,4/22/2020,104,
Ecuador,Galapagos,4/22/2020,54,
Ecuador,Guayas,4/22/2020,7391,
Ecuador,Imbabura,4/22/2020,51,
Ecuador,Loja,4/22/2020,132,
Ecuador,Los Rios,4/22/2020,390,
Ecuador,Manabi,4/22/2020,316,
Ecuador,Morona Santiago,4/22/2020,31,
Ecuador,Napo,4/22/2020,10,
Ecuador,Orellana,4/22/2020,12,
Ecuador,Pastaza,4/22/2020,20,
Ecuador,Pichincha,4/22/2020,926,
Ecuador,Santa Elena,4/22/2020,177,
Ecuador,Sto. Domingo Tsachilas,4/22/2020,97,
Ecuador,Sucumbios,4/22/2020,35,
Ecuador,Tungurahua,4/22/2020,82,
Ecuador,Zamora Chinchipe,4/22/2020,21,
Ecuador,Azuay,4/24/2020,449,
Ecuador,Bolivar,4/24/2020,105,
Ecuador,Canar,4/24/2020,269,
Ecuador,Carchi,4/24/2020,59,
Ecuador,Chimborazo,4/24/2020,219,
Ecuador,Cotopaxi,4/24/2020,109,
Ecuador,El Oro,4/24/2020,477,
Ecuador,Esmeraldas,4/24/2020,195,
Ecuador,Galapagos,4/24/2020,86,
Ecuador,Guayas,4/24/2020,15365,
Ecuador,Imbabura,4/24/2020,97,
Ecuador,Loja,4/24/2020,213,
Ecuador,Los Rios,4/24/2020,668,
Ecuador,Manabi,4/24/2020,1869,
Ecuador,Morona Santiago,4/24/2020,48,
Ecuador,Napo,4/24/2020,20,
Ecuador,Orellana,4/24/2020,31,
Ecuador,Pastaza,4/24/2020,39,
Ecuador,Pichincha,4/24/2020,1634,
Ecuador,Santa Elena,4/24/2020,321,
Ecuador,Sto. Domingo Tsachilas,4/24/2020,197,
Ecuador,Sucumbios,4/24/2020,55,
Ecuador,Tungurahua,4/24/2020,152,
Ecuador,Zamora Chinchipe,4/24/2020,42,
Ecuador,Azuay,4/1/2020,94,
Ecuador,Bolivar,4/1/2020,20,
Ecuador,Canar,4/1/2020,49,
Ecuador,Carchi,4/1/2020,6,
Ecuador,Chimborazo,4/1/2020,17,
Ecuador,Cotopaxi,4/1/2020,9,
Ecuador,El Oro,4/1/2020,52,
Ecuador,Esmeraldas,4/1/2020,10,
Ecuador,Galapagos,4/1/2020,7,
Ecuador,Guayas,4/1/2020,1937,
Ecuador,Imbabura,4/1/2020,15,
Ecuador,Loja,4/1/2020,26,
Ecuador,Los Rios,4/1/2020,100,
Ecuador,Manabi,4/1/2020,56,
Ecuador,Morona Santiago,4/1/2020,10,
Ecuador,Napo,4/1/2020,1,
Ecuador,Orellana,4/1/2020,1,
Ecuador,Pastaza,4/1/2020,5,
Ecuador,Pichincha,4/1/2020,245,
Ecuador,Santa Elena,4/1/2020,30,
Ecuador,Sto. Domingo Tsachilas,4/1/2020,19,
Ecuador,Sucumbios,4/1/2020,27,
Ecuador,Tungurahua,4/1/2020,10,
Ecuador,Zamora Chinchipe,4/1/2020,2,
Ecuador,Azuay,4/2/2020,98,
Ecuador,Bolivar,4/2/2020,26,
Ecuador,Canar,4/2/2020,53,
Ecuador,Carchi,4/2/2020,7,
Ecuador,Chimborazo,4/2/2020,24,
Ecuador,Cotopaxi,4/2/2020,12,
Ecuador,El Oro,4/2/2020,56,
Ecuador,Esmeraldas,4/2/2020,11,
Ecuador,Galapagos,4/2/2020,10,
Ecuador,Guayas,4/2/2020,2243,
Ecuador,Imbabura,4/2/2020,16,
Ecuador,Loja,4/2/2020,27,
Ecuador,Los Rios,4/2/2020,131,
Ecuador,Manabi,4/2/2020,61,
Ecuador,Morona Santiago,4/2/2020,10,
Ecuador,Napo,4/2/2020,1,
Ecuador,Orellana,4/2/2020,1,
Ecuador,Pastaza,4/2/2020,7,
Ecuador,Pichincha,4/2/2020,259,
Ecuador,Santa Elena,4/2/2020,44,
Ecuador,Sto. Domingo Tsachilas,4/2/2020,24,
Ecuador,Sucumbios,4/2/2020,27,
Ecuador,Tungurahua,4/2/2020,12,
Ecuador,Zamora Chinchipe,4/2/2020,2,
Ecuador,Azuay,4/3/2020,98,
Ecuador,Bolivar,4/3/2020,26,
Ecuador,Canar,4/3/2020,56,
Ecuador,Carchi,4/3/2020,9,
Ecuador,Chimborazo,4/3/2020,25,
Ecuador,Cotopaxi,4/3/2020,13,
Ecuador,El Oro,4/3/2020,56,
Ecuador,Esmeraldas,4/3/2020,14,
Ecuador,Galapagos,4/3/2020,10,
Ecuador,Guayas,4/3/2020,2388,
Ecuador,Imbabura,4/3/2020,18,
Ecuador,Loja,4/3/2020,27,
Ecuador,Los Rios,4/3/2020,138,
Ecuador,Manabi,4/3/2020,67,
Ecuador,Morona Santiago,4/3/2020,10,
Ecuador,Napo,4/3/2020,1,
Ecuador,Orellana,4/3/2020,1,
Ecuador,Pastaza,4/3/2020,9,
Ecuador,Pichincha,4/3/2020,285,
Ecuador,Santa Elena,4/3/2020,48,
Ecuador,Sto. Domingo Tsachilas,4/3/2020,26,
Ecuador,Sucumbios,4/3/2020,27,
Ecuador,Tungurahua,4/3/2020,13,
Ecuador,Zamora Chinchipe,4/3/2020,2,
Ecuador,Azuay,4/4/2020,99,
Ecuador,Bolivar,4/4/2020,26,
Ecuador,Canar,4/4/2020,56,
Ecuador,Carchi,4/4/2020,9,
Ecuador,Chimborazo,4/4/2020,31,
Ecuador,Cotopaxi,4/4/2020,16,
Ecuador,El Oro,4/4/2020,56,
Ecuador,Esmeraldas,4/4/2020,14,
Ecuador,Galapagos,4/4/2020,11,
Ecuador,Guayas,4/4/2020,2402,
Ecuador,Imbabura,4/4/2020,20,
Ecuador,Loja,4/4/2020,27,
Ecuador,Los Rios,4/4/2020,153,
Ecuador,Manabi,4/4/2020,71,
Ecuador,Morona Santiago,4/4/2020,10,
Ecuador,Napo,4/4/2020,2,
Ecuador,Orellana,4/4/2020,2,
Ecuador,Pastaza,4/4/2020,9,
Ecuador,Pichincha,4/4/2020,321,
Ecuador,Santa Elena,4/4/2020,48,
Ecuador,Sto. Domingo Tsachilas,4/4/2020,31,
Ecuador,Sucumbios,4/4/2020,27,
Ecuador,Tungurahua,4/4/2020,22,
Ecuador,Zamora Chinchipe,4/4/2020,2,
Ecuador,Azuay,4/5/2020,99,
Ecuador,Bolivar,4/5/2020,27,
Ecuador,Canar,4/5/2020,59,
Ecuador,Carchi,4/5/2020,12,
Ecuador,Chimborazo,4/5/2020,32,
Ecuador,Cotopaxi,4/5/2020,17,
Ecuador,El Oro,4/5/2020,56,
Ecuador,Esmeraldas,4/5/2020,16,
Ecuador,Galapagos,4/5/2020,11,
Ecuador,Guayas,4/5/2020,2524,
Ecuador,Imbabura,4/5/2020,20,
Ecuador,Loja,4/5/2020,27,
Ecuador,Los Rios,4/5/2020,158,
Ecuador,Manabi,4/5/2020,77,
Ecuador,Morona Santiago,4/5/2020,10,
Ecuador,Napo,4/5/2020,2,
Ecuador,Orellana,4/5/2020,3,
Ecuador,Pastaza,4/5/2020,11,
Ecuador,Pichincha,4/5/2020,345,
Ecuador,Santa Elena,4/5/2020,52,
Ecuador,Sto. Domingo Tsachilas,4/5/2020,34,
Ecuador,Sucumbios,4/5/2020,30,
Ecuador,Tungurahua,4/5/2020,22,
Ecuador,Zamora Chinchipe,4/5/2020,2,
Ecuador,Azuay,3/25/2020,37,
Ecuador,Bolivar,3/25/2020,11,
Ecuador,Canar,3/25/2020,15,
Ecuador,Carchi,3/25/2020,3,
Ecuador,Chimborazo,3/25/2020,11,
Ecuador,Cotopaxi,3/25/2020,2,
Ecuador,El Oro,3/25/2020,20,
Ecuador,Esmeraldas,3/25/2020,4,
Ecuador,Galapagos,3/25/2020,4,
Ecuador,Guayas,3/25/2020,1021,
Ecuador,Imbabura,3/25/2020,8,
Ecuador,Loja,3/25/2020,9,
Ecuador,Los Rios,3/25/2020,52,
Ecuador,Manabi,3/25/2020,38,
Ecuador,Morona Santiago,3/25/2020,8,
Ecuador,Pastaza,3/25/2020,2,
Ecuador,Pichincha,3/25/2020,121,
Ecuador,Santa Elena,3/25/2020,7,
Ecuador,Sto. Domingo Tsachilas,3/25/2020,8,
Ecuador,Sucumbios,3/25/2020,18,
Ecuador,Tungurahua,3/25/2020,3,
Ecuador,Zamora Chinchipe,3/25/2020,1,
Ecuador,Azuay,3/26/2020,37,
Ecuador,Bolivar,3/26/2020,11,
Ecuador,Canar,3/26/2020,15,
Ecuador,Carchi,3/26/2020,3,
Ecuador,Chimborazo,3/26/2020,11,
Ecuador,Cotopaxi,3/26/2020,2,
Ecuador,El Oro,3/26/2020,20,
Ecuador,Esmeraldas,3/26/2020,4,
Ecuador,Galapagos,3/26/2020,4,
Ecuador,Guayas,3/26/2020,1021,
Ecuador,Imbabura,3/26/2020,8,
Ecuador,Loja,3/26/2020,9,
Ecuador,Los Rios,3/26/2020,52,
Ecuador,Manabi,3/26/2020,38,
Ecuador,Morona Santiago,3/26/2020,8,
Ecuador,Pastaza,3/26/2020,2,
Ecuador,Pichincha,3/26/2020,121,
Ecuador,Santa Elena,3/26/2020,7,
Ecuador,Sto. Domingo Tsachilas,3/26/2020,8,
Ecuador,Sucumbios,3/26/2020,18,
Ecuador,Tungurahua,3/26/2020,3,
Ecuador,Zamora Chinchipe,3/26/2020,1,
Ecuador,Azuay,3/27/2020,42,
Ecuador,Bolivar,3/27/2020,12,
Ecuador,Canar,3/27/2020,16,
Ecuador,Carchi,3/27/2020,3,
Ecuador,Chimborazo,3/27/2020,11,
Ecuador,Cotopaxi,3/27/2020,4,
Ecuador,El Oro,3/27/2020,21,
Ecuador,Esmeraldas,3/27/2020,4,
Ecuador,Galapagos,3/27/2020,4,
Ecuador,Guayas,3/27/2020,1202,
Ecuador,Imbabura,3/27/2020,9,
Ecuador,Loja,3/27/2020,12,
Ecuador,Los Rios,3/27/2020,58,
Ecuador,Manabi,3/27/2020,40,
Ecuador,Morona Santiago,3/27/2020,8,
Ecuador,Pastaza,3/27/2020,2,
Ecuador,Pichincha,3/27/2020,137,
Ecuador,Santa Elena,3/27/2020,10,
Ecuador,Sto. Domingo Tsachilas,3/27/2020,9,
Ecuador,Sucumbios,3/27/2020,18,
Ecuador,Tungurahua,3/27/2020,4,
Ecuador,Zamora Chinchipe,3/27/2020,1,
Ecuador,Azuay,3/28/2020,42,
Ecuador,Bolivar,3/28/2020,14,
Ecuador,Canar,3/28/2020,19,
Ecuador,Carchi,3/28/2020,5,
Ecuador,Chimborazo,3/28/2020,15,
Ecuador,Cotopaxi,3/28/2020,5,
Ecuador,El Oro,3/28/2020,23,
Ecuador,Esmeraldas,3/28/2020,4,
Ecuador,Galapagos,3/28/2020,4,
Ecuador,Guayas,3/28/2020,1345,
Ecuador,Imbabura,3/28/2020,9,
Ecuador,Loja,3/28/2020,13,
Ecuador,Los Rios,3/28/2020,60,
Ecuador,Manabi,3/28/2020,44,
Ecuador,Morona Santiago,3/28/2020,8,
Ecuador,Orellana,3/28/2020,1,
Ecuador,Pastaza,3/28/2020,5,
Ecuador,Pichincha,3/28/2020,171,
Ecuador,Santa Elena,3/28/2020,10,
Ecuador,Sto. Domingo Tsachilas,3/28/2020,15,
Ecuador,Sucumbios,3/28/2020,18,
Ecuador,Tungurahua,3/28/2020,4,
Ecuador,Zamora Chinchipe,3/28/2020,1,
Ecuador,Azuay,3/29/2020,53,
Ecuador,Bolivar,3/29/2020,14,
Ecuador,Canar,3/29/2020,26,
Ecuador,Carchi,3/29/2020,6,
Ecuador,Chimborazo,3/29/2020,15,
Ecuador,Cotopaxi,3/29/2020,5,
Ecuador,El Oro,3/29/2020,25,
Ecuador,Esmeraldas,3/29/2020,7,
Ecuador,Galapagos,3/29/2020,4,
Ecuador,Guayas,3/29/2020,1377,
Ecuador,Imbabura,3/29/2020,9,
Ecuador,Loja,3/29/2020,15,
Ecuador,Los Rios,3/29/2020,60,
Ecuador,Manabi,3/29/2020,50,
Ecuador,Morona Santiago,3/29/2020,9,
Ecuador,Orellana,3/29/2020,1,
Ecuador,Pastaza,3/29/2020,5,
Ecuador,Pichincha,3/29/2020,188,
Ecuador,Santa Elena,3/29/2020,10,
Ecuador,Sto. Domingo Tsachilas,3/29/2020,15,
Ecuador,Sucumbios,3/29/2020,25,
Ecuador,Tungurahua,3/29/2020,4,
Ecuador,Zamora Chinchipe,3/29/2020,1,
Ecuador,Azuay,3/30/2020,57,
Ecuador,Bolivar,3/30/2020,14,
Ecuador,Canar,3/30/2020,28,
Ecuador,Carchi,3/30/2020,6,
Ecuador,Chimborazo,3/30/2020,15,
Ecuador,Cotopaxi,3/30/2020,5,
Ecuador,El Oro,3/30/2020,30,
Ecuador,Esmeraldas,3/30/2020,7,
Ecuador,Galapagos,3/30/2020,4,
Ecuador,Guayas,3/30/2020,1396,
Ecuador,Imbabura,3/30/2020,9,
Ecuador,Loja,3/30/2020,21,
Ecuador,Los Rios,3/30/2020,60,
Ecuador,Manabi,3/30/2020,50,
Ecuador,Morona Santiago,3/30/2020,10,
Ecuador,Orellana,3/30/2020,1,
Ecuador,Pastaza,3/30/2020,5,
Ecuador,Pichincha,3/30/2020,188,
Ecuador,Santa Elena,3/30/2020,10,
Ecuador,Sto. Domingo Tsachilas,3/30/2020,15,
Ecuador,Sucumbios,3/30/2020,25,
Ecuador,Tungurahua,3/30/2020,4,
Ecuador,Zamora Chinchipe,3/30/2020,2,
Ecuador,Azuay,3/31/2020,78,
Ecuador,Bolivar,3/31/2020,15,
Ecuador,Canar,3/31/2020,39,
Ecuador,Carchi,3/31/2020,6,
Ecuador,Chimborazo,3/31/2020,17,
Ecuador,Cotopaxi,3/31/2020,8,
Ecuador,El Oro,3/31/2020,34,
Ecuador,Esmeraldas,3/31/2020,10,
Ecuador,Galapagos,3/31/2020,5,
Ecuador,Guayas,3/31/2020,1615,
Ecuador,Imbabura,3/31/2020,10,
Ecuador,Loja,3/31/2020,22,
Ecuador,Los Rios,3/31/2020,80,
Ecuador,Manabi,3/31/2020,54,
Ecuador,Morona Santiago,3/31/2020,10,
Ecuador,Napo,3/31/2020,1,
Ecuador,Orellana,3/31/2020,1,
Ecuador,Pastaza,3/31/2020,5,
Ecuador,Pichincha,3/31/2020,219,
Ecuador,Santa Elena,3/31/2020,17,
Ecuador,Sto. Domingo Tsachilas,3/31/2020,18,
Ecuador,Sucumbios,3/31/2020,27,
Ecuador,Tungurahua,3/31/2020,9,
Ecuador,Zamora Chinchipe,3/31/2020,2,
Ecuador,,3/25/2020,1403,
Ecuador,,3/26/2020,1403,
Ecuador,,3/27/2020,1627,
Ecuador,,3/28/2020,1835,
Ecuador,,3/29/2020,1924,
Ecuador,,3/30/2020,1962,
Ecuador,,3/31/2020,2302,
Ecuador,,4/1/2020,2748,
Ecuador,,4/2/2020,3162,
Ecuador,,4/3/2020,3367,
Ecuador,,4/4/2020,3465,
Ecuador,,4/5/2020,3646,
Ecuador,,4/6/2020,3747,
Ecuador,,4/7/2020,3995,
Ecuador,,4/8/2020,4450,
Ecuador,,4/9/2020,4965,
Ecuador,,4/10/2020,7161,
Ecuador,,4/11/2020,7257,
Ecuador,,4/12/2020,7466,
Ecuador,,4/13/2020,7529,
Ecuador,,4/14/2020,7603,
Ecuador,,4/15/2020,7858,
Ecuador,,4/22/2020,10850,
Ecuador,,4/23/2020,11183,560
Ecuador,,4/24/2020,22719,
Ecuador,,4/27/2020,15004,663
Ecuador,,4/28/2020,15728,871
Ecuador,,4/29/2020,16145,883
Ecuador,,4/30/2020,16404,900
Ecuador,,5/1/2020,17806,1063
Ecuador,,5/2/2020,18863,1371
Ecuador,,5/3/2020,20937,1564
Ecuador,,5/4/2020,22981,1569
Ecuador,,5/6/2020,20483,1618
Ecuador,,5/7/2020,21361,1654
Ecuador,,5/8/2020,21361,1654
Ecuador,,5/9/2020,20134,1717
Ecuador,,5/10/2020,20622,2127
Ecuador,,5/11/2020,20572,2145
Ecuador,,5/12/2020,21482,2327
Ecuador,,5/13/2020,21549,2334
Ecuador,,5/14/2020,21565,2338
Ecuador,,5/15/2020,22530,2594
Ecuador,,5/16/2020,23786,2688
Ecuador,,5/17/2020,24245,2736
Ecuador,,5/18/2020,24626,2799
Ecuador,,5/19/2020,25195,2839
Ecuador,,5/20/2020,25898,2888
Ecuador,,5/21/2020,26350,2939
Ecuador,,5/22/2020,26872,3056
Ecuador,,5/23/2020,27302,3096
Ecuador,,5/24/2020,27800,3108
Ecuador,,5/25/2020,28399,3203
Ecuador,,5/26/2020,28700,3221
Ecuador,,5/27/2020,29147,3275
Ecuador,,5/28/2020,29515,3313
Ecuador,,5/29/2020,29615,3334
Ecuador,,5/30/2020,29887,3346
Ecuador,,5/31/2020,30142,3358
Ecuador,,6/1/2020,31038,3394
Ecuador,,6/2/2020,31458,3438
Ecuador,,6/3/2020,32010,3486
Ecuador,,6/4/2020,32619,3534
Ecuador,,6/5/2020,33150,3592
Ecuador,,6/6/2020,33772,3608
Ecuador,,6/7/2020,34164,3621
Ecuador,,6/8/2020,34422,3642
Ecuador,,6/9/2020,34961,3690
Ecuador,,6/10/2020,35484,3720
Ecuador,,6/11/2020,36126,3768
Ecuador,,6/12/2020,36822,3828
Ecuador,,6/13/2020,37400,3874
Ecuador,,6/14/2020,37795,3896
Ecuador,,6/15/2020,38366,3929
Ecuador,,6/16/2020,38987,3970
Ecuador,,6/17/2020,39534,4007
Ecuador,,6/18/2020,40141,4087
Ecuador,,6/19/2020,40775,4156
Ecuador,,6/20/2020,41227,4199
Ecuador,,6/21/2020,41684,4223
Ecuador,,6/22/2020,41959,4246
Ecuador,,6/23/2020,42687,4274
Ecuador,,6/24/2020,43378,4309
Ecuador,,6/25/2020,44200,4343
Ecuador,,6/26/2020,44900,4406
Ecuador,,6/27/2020,45618,4424
Ecuador,,6/28/2020,46299,4429
Ecuador,,6/29/2020,46709,4502
Ecuador,,6/30/2020,47386,4527
Ecuador,,7/1/2020,49301,4576
Ecuador,,7/2/2020,50530,4639
Ecuador,,7/3/2020,51701,4700
Ecuador,,7/4/2020,52579,4769
Ecuador,,7/5/2020,53002,4781
Ecuador,,7/6/2020,53424,4821
Ecuador,,7/7/2020,54289,4873
Ecuador,,7/8/2020,55265,4900
Ecuador,,7/9/2020,56062,4939
Ecuador,,7/10/2020,56845,4983
Ecuador,,7/11/2020,58253,5031
Ecuador,,7/12/2020,58914,5047
Ecuador,,7/13/2020,59503,5063
Ecuador,,7/14/2020,60614,5130
Ecuador,,7/15/2020,61373,5158
Ecuador,,7/16/2020,62409,5207
Ecuador,,7/17/2020,63488,5250
Ecuador,,7/18/2020,64435,5282
Ecuador,,7/19/2020,65057,5313
Ecuador,,7/20/2020,65664,5318
Ecuador,,7/21/2020,67261,5366
Ecuador,,7/22/2020,68301,5418
Ecuador,,7/23/2020,69192,5439
Ecuador,,7/24/2020,70143,5468
Ecuador,,7/25/2020,71080,5507
Ecuador,,7/26/2020,71738,5515
Ecuador,,7/27/2020,72205,5532
Ecuador,,7/28/2020,73323,5584
Ecuador,,7/29/2020,74237,5623
Ecuador,,7/30/2020,75414,5657
Ecuador,,7/31/2020,76399,5702
Ecuador,,8/1/2020,77276,5736
Ecuador,,8/2/2020,77568,5750
Ecuador,,8/3/2020,78085,5767
Ecuador,,8/4/2020,79007,5808
Ecuador,,8/5/2020,79910,5847
Ecuador,,8/6/2020,81585,5877
Ecuador,,8/7/2020,83013,5897
Ecuador,,8/8/2020,84616,5916
Ecuador,,8/9/2020,85503,5922
Ecuador,,8/10/2020,85745,5932
Ecuador,,8/11/2020,86607,5951
Ecuador,,8/12/2020,88154,5984
Ecuador,,8/13/2020,89387,6010
Ecuador,,8/14/2020,90453,6030
Ecuador,,8/15/2020,91732,6065
Ecuador,,8/16/2020,92586,6070
Ecuador,,8/17/2020,92795,6083
Ecuador,,8/18/2020,93985,6105
Ecuador,,8/19/2020,95519,6146
Ecuador,,8/20/2020,96552,6200
